layer,ranking,movie_id,movie_name,cluster_name,character_score,release_score,rating_score,total_score
3,56,916580571,Ice Age 2: The Meltdown,animated,0.000000,1.000000,3.400000,4.4
3,57,1065115502,Madagascar: Escape 2 Africa,animated,0.000000,1.000000,3.350000,4.35
3,58,915209999,Surf's Up,animated,0.000000,1.000000,3.350000,4.35
3,59,1644373666,Over the Hedge,animated,0.000000,1.000000,3.350000,4.35
3,60,916483213,Flushed Away,animated,0.000000,1.000000,3.300000,4.300000000000001
3,61,907803404,Happy Feet,animated,0.000000,1.000000,3.250000,4.25
3,62,915400816,The Lion King,animated,0.000000,0.000000,4.250000,4.25
3,63,903663993,Hoodwinked!,animated,0.000000,1.000000,3.250000,4.25
3,64,914255173,Pooh's Heffalump Movie,animated,0.000000,1.000000,3.200000,4.2
3,65,916282238,Curious George: A Very Monkey Christmas,animated,0.000000,1.000000,3.200000,4.2
3,66,913636340,The Velveteen Rabbit,animated,0.000000,1.000000,3.200000,4.2
3,67,906201778,Teenage Mutant Ninja Turtles,animated,0.000000,1.000000,3.150000,4.15
3,68,915014330,Shrek Forever After,animated,0.000000,1.000000,3.150000,4.15
3,69,914649744,Open Season,animated,0.000000,1.000000,3.050000,4.050000000000001
3,70,915810498,Piglet's Big Movie,animated,0.000000,1.000000,3.050000,4.050000000000001
3,71,915744078,Bee Movie,animated,0.000000,1.000000,3.050000,4.050000000000001
3,72,916026494,Beauty and the Beast,animated,0.000000,0.000000,4.000000,4.0
3,73,916373768,Shark Tale,animated,0.000000,1.000000,3.000000,4.0
3,74,914900043,Wubbzy's Big Movie!,animated,0.000000,1.000000,3.000000,4.0
3,75,906534162,Shrek the Third,animated,0.000000,1.000000,3.000000,4.0
3,76,905943935,The Ant Bully,animated,0.000000,1.000000,2.900000,3.9000000000000004
3,77,915070153,Teacher's Pet,animated,0.000000,1.000000,2.900000,3.9000000000000004
3,78,1065019257,Chicken Little,animated,0.000000,1.000000,2.900000,3.9000000000000004
3,79,913960693,Who Framed Roger Rabbit,animated,0.000000,0.000000,3.850000,3.85
3,80,914193854,Marco Polo: Return to Xanadu,animated,0.000000,1.000000,2.850000,3.85
3,81,915736919,Barnyard,animated,0.000000,1.000000,2.800000,3.8000000000000003
3,82,914401013,Mulan,animated,0.000000,0.000000,3.800000,3.8000000000000003
3,83,916261970,Clifford's Really Big Movie,animated,0.000000,1.000000,2.750000,3.75
